id,comments,shares,posted_by,music_author,music_title,likes
7437054794331655442,3,27,Unitechgroup,Conkarah,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],26
6969107740287503617,1,8,Unitechgroup,DRXML,Rude Remix,15
6967253249619496193,2,1,Unitechgroup,XING KONG & Timmy Trumpet & Savage,Freaks - XING KONG When Mom Isn't Home Edit,8
6965798701591825666,1,3,Unitechgroup,Tiopapaceda__,Papalepa,8
6965069402865667330,1,2,Unitechgroup,DRXML,Rude Remix,14
6965016551485410562,1,13,Unitechgroup,𝕽𝖎𝖆𝖓..𝓐,DJ Merayu,11
6962064558630423809,1,43,Unitechgroup,Mimi,Classic Remix,14
6961712130009681153,2,33,Unitechgroup,Ayu Ting Ting,Ting Ting - House Mix,13
6961664724601769218,0,1,Unitechgroup,Justin Bieber,Love Yourself,7
6959804162225884417,2,16,Unitechgroup,Tegami,Wake up in the Morning,16
7485689798192041238,2,6,universal tech group,universal tech group,son original,99
7501840235500784939,0,0,Theuniversitygroup,HeyZeusGetLoose,original sound,58
7500957922218790175,0,0,Theuniversitygroup,Theuniversitygroup,original sound,7
7500956850192436511,0,0,Theuniversitygroup,Theuniversitygroup,original sound,0
7500501220298181919,0,0,Theuniversitygroup,Thomas Dolby,She Blinded Me With Science (Extended Version),0
7500494410564734254,0,0,Theuniversitygroup,Audie'sDream,original sound,0
7500493476811853102,0,0,Theuniversitygroup,DJ Jazzy Jeff & The Fresh Prince,Summertime (Instrumental),1
7500465871719025963,0,0,Theuniversitygroup,Erykah Badu,Hi,1
7500393675545988394,0,0,Theuniversitygroup,Nina Simone,Feeling Good,2
7500389714684316974,0,0,Theuniversitygroup,Malte Marten & Luna Mando,Sun & Moon (1111 Hz),0
7482357627830144287,0,0,Theuniversitygroup,Mr.6ways,Dedication and Consistency,0
7482350644150422815,0,0,Theuniversitygroup,Malte Marten & Luna Mando,Sun & Moon (1111 Hz),0
7527561829615291654,2,0,Zetech University,Zetech University,original sound,58
7527246613899693318,24,34,Zetech University,Zetech University,original sound,609
7527197474428030264,4,19,Zetech University,shaddyshihusa,original sound,399
7526822407047318790,1,3,Zetech University,Zetech University,original sound,103
7525441081031265592,3,8,Zetech University,Monique-Lyrics💕,original sound,265
7525368047146634502,15,41,Zetech University,Monique-Lyrics💕,original sound,293
7523454312618528056,9,30,Zetech University,Zetech University,original sound,1124
7523190565190618373,4,0,Zetech University,Ug Magic,original sound - Ug Magic,182
7521713741986139397,31,29,Zetech University,Zetech University,original sound - Zetech University,769
7518034362034605318,17,41,Zetech University,LYRICSLOUNGE🎵,original sound,597
7513839903638293765,9,52,Zetech University,Moses Akure 2,original sound,489
7512019419611024646,6,4,Zetech University,Zetech University,original sound,319
7511713438469573894,4,4,Zetech University,Zetech University,original sound,603
7511632631503588664,3,11,Zetech University,MXZI,MONTAGEM TOMADA (Slowed),579
7510124373525744952,1,5,Zetech University,Zetech University,original sound,323
7509743255588736261,0,2,Zetech University,Zetech University,original sound,254
7509370743088598328,5,8,Zetech University,Official Sound Studio,Sunrise,413
7508751660894784824,2,13,Zetech University,Zetech University,original sound,482
7507253114836241670,17,3,Zetech University,Kids Sound,A happy song perfect for the opening(1601429),374
7503480616231374085,22,50,Zetech University,Hana Vy,Together We Shine,1020
7503069256725187845,9,5,Zetech University,Zetech University,original sound,360
7501211287439822135,6,8,Zetech University,Zetech University,original sound,401
7499345228864818487,15,78,Zetech University,Zetech University,original sound,792
7498306994244209926,25,98,Zetech University,Zetech University,original sound,2052
7497548940728864006,24,22,Zetech University,Zetech University,original sound,668
7497266574521355526,8,11,Zetech University,Zetech University,original sound,580
7491669504653577527,4,2,Zetech University,Zetech University,original sound,332
7489118465031179575,21,12,Zetech University,◕Nasberie,original sound,634
7486862846400154935,3,0,Zetech University,Zetech University,original sound,213
7486478357304020279,3,1,Zetech University,小朱,Hope,252
7485656271950056709,5,3,Zetech University,Zetech University,original sound - Zetech University,383
7485685781881687302,12,3,Zetech University,Berri-Tiga & Tekno,Egopiano,412
7485380936733822213,29,151,Zetech University,Zetech University,original sound - Zetech University,2474
7484712528237448454,12,11,Zetech University,Zetech University,original sound,516
7484601204870221062,7,5,Zetech University,Official Sound Studio,Bymyside,288
7440170436459056439,0,3,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,11
7440153689181916472,0,0,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,10
7440153546076507448,0,4,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,10
7439331543258008888,0,0,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,33
7431453026197572871,1,24,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,27
7427266721607732498,0,0,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,5
7426918716828437768,0,0,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,6
7425975510217395461,0,0,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,7
7425975380575603974,0,1,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,9
7425974514040851718,0,0,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,12
7423680991211982086,0,1,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,16
7421130962920180997,0,2,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,22
7418495898340068614,0,5,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2024,38
7418494045770632454,0,15,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2023,24
7305580585324449030,0,0,Tech Enthusiast Day 2024,DJ TARO,DJ MELODY BREAKDUTCH MXSHP KANE (PARTY),5
7304962675832786182,0,1,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2023,7
7294942619396787461,0,2,Tech Enthusiast Day 2024,KANA-BOON,Silhouette,29
7294156816647294213,0,0,Tech Enthusiast Day 2024,DJ Dhewy,Bercyandya,15
7293886555503021318,0,2,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2023,27
7289332617005026565,0,0,Tech Enthusiast Day 2024,MIL,оригинальный звук,6
7281649575440518406,0,23,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,suara asli - Tech Enthusiast Day 2023,35
7279713799450430726,1,1,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,original sound - Tech Enthusiast Day 2023,41
7279091573609024774,2,4,Tech Enthusiast Day 2024,Tech Enthusiast Day 2024,original sound - Tech Enthusiast Day 2023,24
7347749521079749895,21,1,Tech Enthusiast,Tech Enthusiast,original sound,38
7347751720274955528,7,2,Tech Enthusiast,Tech Enthusiast,original sound,19
7347750435568061714,14,7,Tech Enthusiast,DamiBTS,original sound - DamiBTS,59
7347747548381089042,0,2,Tech Enthusiast,Tech Enthusiast,original sound,28
7347746515655396616,1,1,Tech Enthusiast,Garik Bangin,Superhero,12
7347745904989949202,2,1,Tech Enthusiast,Tech Enthusiast,original sound,17
7347744892199734536,0,2,Tech Enthusiast,Tech Enthusiast,original sound,10
7347744112826682642,0,2,Tech Enthusiast,Tech Enthusiast,original sound,11
7347742830363708679,0,1,Tech Enthusiast,Garik Bangin,Superhero,11
7347740619445488903,0,3,Tech Enthusiast,Tech Enthusiast,original sound,15
7347740029956918536,1,3,Tech Enthusiast,femtanyl,DINNER!,14
7347739182133038343,0,1,Tech Enthusiast,Tech Enthusiast,original sound,12
7347738526928129288,5,1,Tech Enthusiast,Tech Enthusiast,original sound,10
7347737570085850375,0,1,Tech Enthusiast,Tech Enthusiast,original sound,4
7504212074348891438,4,0,tech_enthusiast,,original sound - tech_enthusiast,1
7504197470608444718,3,10,tech_enthusiast,tech_enthusiast,original sound,53
7496785843772968238,1,0,tech_enthusiast,tech_enthusiast,original sound,0
7496720036011265322,2,1,tech_enthusiast,tech_enthusiast,original sound,2
7496055164365851946,1,3,tech_enthusiast,tech_enthusiast,原聲,2
7496049709807635758,2,1,tech_enthusiast,tech_enthusiast,原聲,0
7246730671773830427,1,39,VsTech,VsTech,original sound - VsPapg,766
7308444885445610784,0,0,VsTech,VsTech,original sound,17
7308414721378536737,0,0,VsTech,VsTech,original sound,20
7247191258064506139,0,0,VsTech,VsTech,original sound - VsPapg,15
7247164665111842074,0,0,VsTech,VsTech,original sound - VsPapg,6
7246732791998696730,0,0,VsTech,VsTech,original sound - VsPapg,16
7246338123829923098,0,2,VsTech,VsTech,original sound - VsPapg,6
7246454009328880923,0,0,VsTech,VsTech,original sound - VsPapg,16
7246436687931378971,0,0,VsTech,VsTech,original sound - VsPapg,7
7246359313822911770,0,0,VsTech,VsTech,original sound,19
7246142397518826779,0,1,VsTech,VsTech,original sound - VsPapg,5
7246054315381542170,0,35,VsTech,VsTech,original sound,27
7245777337587879194,0,3,VsTech,VsTech,original sound,41
7512512655601536263,2274,85200,Arun Maini,Arun Maini,original sound,966700
7136627562641362177,2878,1631,Arun Maini,Arun Maini,original sound,1500000
7092339730913807617,11000,4063,Arun Maini,The King Khan & BBQ Show,Love You So,874500
7527342345981824264,97,133,Arun Maini,Arun Maini,original sound,7544
7524335751186631944,430,770,Arun Maini,Arun Maini,original sound,89000
7519828317554461960,79,213,Arun Maini,Gabriél,Have you been wondering,21800
7518112048455224583,1199,2162,Arun Maini,maczz,original sound,173500
7515410865785490695,606,8067,Arun Maini,Arun Maini,original sound,260400
7509280296144063752,54,161,Arun Maini,Arun Maini,original sound,19100
7504672177942269192,165,520,Arun Maini,Arun Maini,original sound,15400
7504286618342280466,118,502,Arun Maini,Arun Maini,original sound,26600
7501754646894087442,528,2554,Arun Maini,Arun Maini,original sound,258900
7499906934674328840,93,512,Arun Maini,Arun Maini,original sound,50600
7496948362575449351,87,120,Arun Maini,Arun Maini,original sound,20700
7494916410099928328,173,616,Arun Maini,Arun Maini,original sound,37000
7494604567221439751,344,282,Arun Maini,Arun Maini,original sound,24300
7491726166546746642,116,137,Arun Maini,Arun Maini,original sound,17600
7489353843654839560,194,912,Arun Maini,Arun Maini,original sound,21900
7489207068063321351,1480,6337,Arun Maini,Arun Maini,original sound,116900
7486193368335207688,225,1574,Arun Maini,Arun Maini,original sound,49400
7481310398218603783,581,1904,Arun Maini,Arun Maini,original sound,209200
7478653079198420232,88,651,Arun Maini,Arun Maini,original sound,41000
7477512804128328967,2654,21500,Arun Maini,Arun Maini,original sound,184600
7475454896645393682,165,365,Arun Maini,Arun Maini,original sound,40000
7473887968747457800,358,553,Arun Maini,Arun Maini,original sound,40500
7472745811135204626,279,1932,Arun Maini,Arun Maini,original sound,17800
7467968190652353810,124,317,Arun Maini,Arun Maini,original sound,37700
7465016289312984338,107,193,Arun Maini,Arun Maini,original sound,18200
7462010549086260488,75,178,Arun Maini,Arun Maini,original sound,21500
7459755521755598098,508,3162,Arun Maini,Arun Maini,original sound,41200
7459487681655917831,610,12000,Arun Maini,Arun Maini,original sound,173400
7459066269405318407,77,35,Arun Maini,Arun Maini,original sound,8593
7458362689396493575,150,426,Arun Maini,Arun Maini,original sound,41400
7454372443977731335,499,2178,Arun Maini,Arun Maini,original sound,45800
7449799481094081800,121,419,Arun Maini,Arun Maini,original sound,13000
7446869297399336212,205,901,Arun Maini,Arun Maini,original sound,45100
7442391802860129553,8409,37800,Arun Maini,Arun Maini,original sound,885200
7352809914106006790,23,39,Tech_enthusiast,Shabi⚜️,original sound,247
7338672164167552262,8,0,Tech_enthusiast,,original sound,106
7374958925587762438,8,25,Tech_enthusiast,𝐤𝐭𝐡𝐬ᵕ,original sound,49
7374756655831010565,16,43,Tech_enthusiast,AUJLA EMPIRE♥️,original sound,45
7373659830080343302,29,30,Tech_enthusiast,꧁༺tere bin༻꧂,original sound,84
7373587152338275589,15,28,Tech_enthusiast,•🥺❤‍🩹,original sound,73
7373495729093889286,19,29,Tech_enthusiast,~𝙀 𝙎 𝙃 𝘼🦋,original sound,98
7353821843691687173,4,28,Tech_enthusiast,JawadTheBestFriend🌙🦋,original sound,45
7353535224279584006,7,10,Tech_enthusiast,slow_editz295,original sound,55
7353050981208296710,15,35,Tech_enthusiast,Swabi boy,original sound,77
7352043308849433862,6,28,Tech_enthusiast,PB 65 AM 0008👑,original sound,71
7347913315529657606,5,0,Tech_enthusiast,🔥😈ZAIN😈🔥,original sound,55
7344629801606499590,5,0,Tech_enthusiast,👑CAR SONG CREATER💘👑,original sound,53
7344585192889158918,9,0,Tech_enthusiast,,,90
7344550574949600518,7,0,Tech_enthusiast,Khan مرتسم Khan,original sound,66
7343872893530459398,3,0,Tech_enthusiast,Tech_enthusiast,original sound,52
7343872743479266565,10,1,Tech_enthusiast,Tech_enthusiast,original sound,37
7343435944684424454,10,0,Tech_enthusiast,AIGlamGirls,original sound,55
7339922258590256389,9,1,Tech_enthusiast,◄♦◊𝐺𝑂ن𝐷Ãل🔥◊♦►,original sound,65
7339914408425966854,5,0,Tech_enthusiast,HOW USMAN👑,original sound,62
7339910672819440902,5,0,Tech_enthusiast,شازی گوندل♥️👑,original sound,71
7339037862341446917,4,0,Tech_enthusiast,Tahir_no.1,original sound,84
7338984331567779077,6,0,Tech_enthusiast,PROFESSOR 🧑‍🏫,original sound,83
7338667515284884742,8,0,Tech_enthusiast,🇨🇦👑 king khan 🇨🇦🇵🇰,original sound,69
7338649079607479557,4,0,Tech_enthusiast,𝗭 𝗔 𝗶 𝗡 🖤,original sound,54
7326789430189034757,6,0,Tech_enthusiast,"🌹Noor, hania90🌹",original sound,52
7319662528437472517,5,0,Tech_enthusiast,Manwa Sisters ✅,original sound,60
7319337856541920517,1,0,Tech_enthusiast,,,69
7318379330214612229,1,0,Tech_enthusiast,Tech_enthusiast,original sound,57
7318367925352664326,9,1,Tech_enthusiast,Tech_enthusiast,original sound,49
7317217434421710086,0,1,Tech_enthusiast,🎀🇧ᴀᴢ_🇪ᴅɪᴛᴢ🎀,original sound,95
7316716976905129222,7,0,Tech_enthusiast,🎀🇧ᴀᴢ_🇪ᴅɪᴛᴢ🎀,original sound,82
7527856080425110791,0,0,UNI TECH PH,UNI TECH PH,original sound - UNI TECH PH,1
7527850897179675912,0,0,UNI TECH PH,UNI TECH PH,original sound - UNI TECH PH,2
7527660125897641224,0,0,UNI TECH PH,UNI TECH PH,original sound - UNI TECH PH,2
7527656678276320530,0,0,UNI TECH PH,xxtristanxo,love on the brain sped up,0
7527175688235814151,0,0,UNI TECH PH,UNI TECH PH,original sound - UNI TECH PH,3
7527173701066902802,0,2,UNI TECH PH,UNI TECH PH,original sound - UNI TECH PH,2
7526076512290753799,0,0,UNI TECH PH,𝐗𝐗𝐈 𝐃𝐡𝐚𝐧𝐧,original sound - 𝟑𝟎𝟑 𝐃𝐡𝐚𝐧𝐧,6
7526075001750015250,0,0,UNI TECH PH,NikkoDAKS,original sound - NikkoDAKS,2
7525770407433997586,0,0,UNI TECH PH,UNI TECH PH,original sound - UNI TECH PH,2
7525761804316822791,0,0,UNI TECH PH,DEAMN,Mermaids,0
7525673731377679623,1,0,UNI TECH PH,VybzEntertainer,Rockbye,2
7525668270473481479,0,0,UNI TECH PH,Amanda Araújo,Remix my humps,4
7525299197755591954,0,0,UNI TECH PH,Official Sound Studio,Fire,2
7525282747875675400,0,0,UNI TECH PH,⭐️𝒢𝒶𝒷𝓈 ⭐️,NIGHTS LIKE THIS x TOUCH MY BODY DCyurgurlgabbie,1
7525058388435160328,0,0,UNI TECH PH,Ysabelle Cuevas,original sound,3
7524690332311653640,2,0,UNI TECH PH,CLONER 💙💙,original sound - CLONER 💙💙,5
7524296033514343698,1,0,UNI TECH PH,FERXXO 💚 CC Miusic 😎,sonido original,8
7522386135180414216,0,0,UNI TECH PH,CLOUDEE,Cute,16
7522382887249874183,1,0,UNI TECH PH,PONCHET,พี่ชอบหนูที่สุดเลย (Speed Up),6
7522071340384505106,0,0,UNI TECH PH,Akon,Akon's Beautiful Day,2
7520198620025572616,0,1,UNI TECH PH,jbsmusic,sonido original,11
7520198195876531463,0,0,UNI TECH PH,DJ Ann CC,original sound - JonelSagaynoRemix🇵🇭,6
7520197996382833927,0,1,UNI TECH PH,CLONER 💙💙,original sound - CLONER 💙💙,25
7520130284969282824,0,4,UNI TECH PH,Mark Anthony Edaño,original sound - Mark Anthony Edaño,26
7520129882244812050,0,1,UNI TECH PH,R-LO,original sound,8
7520129514014297352,0,0,UNI TECH PH,Shireez,Miss Flawless,2
7519831131483557127,0,1,UNI TECH PH,conradrocha,GREEDY x TREASURE,5
7519830738582162706,0,0,UNI TECH PH,JEREEE,JEREEE Remix,1
7519830266110545160,0,0,UNI TECH PH,^𝕯𝖊𝖑𝖚𝖓𝖆^,Dancin in Madela by Luuca Savi,5
7519829822713924871,0,0,UNI TECH PH,favmusicvibes,be with you,2
7519829409063308551,0,0,UNI TECH PH,FERXXO 💚 CC Miusic 😎,sonido original,3
7519828756756827399,0,0,UNI TECH PH,#1 nicki defender,super freaky girl nicki minaj out now,1
7519744611728887048,0,0,UNI TECH PH,v.,typa girl,1
7519743253709737224,0,0,UNI TECH PH,Bandido 🥷🏼,sonido original,2
7519742923236445458,0,1,UNI TECH PH,Slim 199x,original sound,2
7459964171329801504,7,0,Tech enthusiast,SUNNY HOOD STUDIO,Latin guitar/Western music/Video/Light/Commercial(1408961),21
7459491157744143649,4,0,Tech enthusiast,Jkaz38,original sound,6
7459415078845156640,5,0,Tech enthusiast,Tech enthusiast,original sound,20
